ap_gazette_no,institution_name,village,mandal,extent_dry,extent_wet,extent_total,demand_arrears,demand_current,demand_total,receiptno_date,challanno_date,collection_arrears,collection_current,collection_total,balance_arrears,balance_current,balance_total,remarks
ADGZT3439,Hussain Alam Ashurkhana Sunni,Pathikonda,Pathikonda,37.75,0,37.75,19000,7000,26000,8729/175/10-11-2025,876/15-12-2025,19000,,19000,0,7000,7000,new
ADGZT3426,Ashoor Khana Sunni,D. Kotakonda,Aspari,4.82,0,4.82,13000,2000,15000,8732/175/01-12-2025,900/16-12-2025,13000,2000,15000,0,0,0,an extent of ac.54.99 was  acquired for TB Canal compansetion amount deposited in District Court.
ADGZT1523,Mosque Sunni,Rowdur,kowthalam,32.1,0,32.1,6460,16000,22460,,,,,0,6460,16000,22460,No Income
ADGZT1498,Chunnambhathi Mosque Sunni,Yemmiganur,YEMMIGANUR,4.28,0,4.28,6000,1600,7600,,,,,0,6000,1600,7600,Partly encraochment
ADWBU0004,Imam Khasim Masjid,Adoni,Adoni,6 shops,,,5000,5000,10000,,,,,0,5000,5000,10000,
ADGZT1517,Mousque sunni,nadichagi,kowthalam,4.12,0,4.12,4800,1600,6400,,,,,0,4800,1600,6400,no income
ADGZT1561,Ashurkhana Sunni,Vandagallu,Kosigi,3.35,0,3.35,4200,1200,5400,,,,,0,4200,1200,5400,no income
ADGZT1586,Mosque Sunni,Urukunda,kowthalam,2.45,0,2.45,4200,1200,5400,,,,,0,4200,1200,5400,no income
ADGZT1641,Ashurkhana Sunni,Pedda Gonehal,Holagunda,3.24,0,3.24,4200,1200,5400,,,,,0,4200,1200,5400,new
ADGZT3470,Sunnekhan Ashoorkhana,Kappatrala,Devanakonda,3.15,0,3.15,4200,1200,5400,,,,,0,4200,1200,5400,no income
ADGZT1509,Mosque Sunni,Madhavaram ,Mantralayam,4.71,0,4.71,9000,7000,16000,3174/64/14-05-2025,191/21-05-2025,5000,,5000,4000,7000,11000,No Income
ADGZT3476,Ashoorkhana Sunni,Kunkanoor,Devanakonda,34.88,0,34.88,16440,17440,33880,"3172/64/08-05-2025, 8704/175/01-08-2025","191/21-05-2025, 659/24-09-2025",12750,,12750,3690,17440,21130,
ADWBU0005,"Dargah Hazt.Syed Meer Mohammed Sha Quadri Dargah & Mosque, Adoni",Adoni,Adoni,(16) shops,0,0,23000,58000,81000,"3182/64/30-05-2025, 8701/175/28-07-2025","267/10-06-2025, 653/24-09-2025",19450,30000,49450,3550,28000,31550,shops
ADGZT1461, MOSQUE SUNNI ADONI,ADONI,ADONI,36.47,0,36.47,3500,500,4000,,,,,0,3500,500,4000,
ADGZT3444,MOSQUE SUNNI,Kadivella,YEMMIGANUR,43.37,0,43.37,3400,21500,24900,,,,,0,3400,21500,24900,no income
ADGZT3479,Mosque Sunni,Ternakal,Devanakonda,39.07,0,39.07,15000,15000,30000,3197/64/23-07-2025,652/24-09-2025,12000,,12000,3000,15000,18000,encroachment
ADGZT3429,Dasthagiri Saheb Dargah Sunni,Mulagundam,Aspari,1.22,0,1.22,2800,800,3600,,,,,0,2800,800,3600,new
ADGZT1635,Mosque Sunni,Chigeli,Aspari,10.56,0,10.56,2050,5250,7300,,,,,0,2050,5250,7300,encroachment
ADGZT3415,Dasthagiri Saheb Dargah Sunni,Gonegandla,Gonegandla,32.41,0,32.41,2000,2000,4000,,,,,0,2000,2000,4000,houses 3
ADGZT3445,Badesaheb Dargah Sunni,Kadivella,YEMMIGANUR,0,0,0,12000,4000,16000,3183/64/05-06-2025,350/10-07-2025,11200,,11200,800,4000,4800,
ADGZT3425,Mosque Sunni,Vemugodu,Gonegandla,37.6,0,37.6,640,18000,18640,,,,,0,640,18000,18640,no income
ADGZT1463,"SHA CHANDA HUSSAINI DARGAH SUNNI, ",ADONI,ADONI,10.06,0,10.06,210000,250000,460000,"3154/Nil/24-03-2025,3198/64/25-07-2025, 8706/175/13-08-2025 ","153/08-05-2025,654/24-09-2025, 654/24-09-2025",210000,,210000,0,250000,250000,
ADGZT1460,Sha Chanda Hussaini Mosque Sunni,ADONI,ADONI,0,0,0,0,0,0,,,,,0,0,0,0,No Income only Mosque
ADGZT1496,Jamia Masjid Sunni          ,Yemmiganur,YEMMIGANUR,13.77,0,13.77,61309,106588,167897,"3177/64/15-05-2025, 8721/175/25-10-2025","264/10-06-2025, 896/16-12-2025",61309,50000,111309,0,56588,56588,as per audit
ADGZT1606,Mosque Sunni,Medehal,Halaharvi,65.88,0,65.88,130000,70000,200000,3179/64/24-08-2025,265/10-06-2025,130000,,130000,0,70000,70000,arrears and current renewed and calculated by IA as per audit
ADGZT1580,Peta mosque sunni,Pedda thumbalam,Adoni,113.15,0,113.15,0,56750,56750,,,,,0,0,56750,56750,new
ADGZT1631,Mosque Sunni,Neraniki,Holagunda,100.02,0,100.02,170000,50000,220000,"3160/64/26-04-2025,3161/64/26-04-2025","157/08-05-2025, 157/08-05-2025",170000,50000,220000,0,0,0,
ADGZT1486,Mulla Ashurkhana Sunni,Gudikal,YEMMIGANUR,7.95,0,7.95,100000,50000,150000,"3190/64/28-06-2025, 3192/64/01-07-2025","389/21-07-2025, 389/21-07-2025",100000,,100000,0,50000,50000,As per audit
ADGZT1492,"Mosque Sunni, ",Sowlahalli,Mantralayam,113.87,0,113.87,50400,40000,90400,3189/64/17-06-2025,350-10-07-2025,50400,28000,78400,0,12000,12000,new
ADGZT3434,Mosque Sunni,Ganjehalli,Gonegandla,90,0,90,40500,37190,77690,3163/64/29-04-2025,158/08-05-2025,40500,,40500,0,37190,37190,
ADGZT1457,DHULSHA MOSQUE SUNNI,ADONI,ADONI,0,0,0,24710,36855,61565,3156/64/29-03-2025,153/08-05-2025,24710,,24710,0,36855,36855,Subject to Audit
ADGZT1462,DHULSHA DARGAH SUNNI,ADONI,ADONI,0,0,0,0,0,0,,,,,0,0,0,0,No income
ADGZT1566,Mosque Sunni,Pedda Kadubur,Pedda Kadubur,71.7,0,71.7,36000,36000,72000,3187/64-16-06-2025,350/10-07-2025,36000,,36000,0,36000,36000,Court litigation
ADGZT1477,"Mosque Sunni, ",Vagarur,Mantralayam,67.15,0,67.15,0,33500,33500,,,,,0,0,33500,33500,No Income
ADGZT1591,Mosque Sunni,Ramadurgam,Chippagiri,59.78,0,59.78,114000,30000,144000,3162/64/29-04-2025,154/08-05-2025,114000,,114000,0,30000,30000,No Income
ADGZT3421,Ashoor Khana Sunni,Peddanalatoor,Gonegandla,41.55,18.03,59.58,30000,30000,60000,3176/64/15-05-2025,191/21-05-2025,30000,,30000,0,30000,30000,NO Income
ADGZT1554,Ashurkhana Sunni,Kandukur,Kosigi,73.9,0,73.9,200000,29200,229200,8709/175/20-08-2025,682/06-10-2025,200000,,200000,0,29200,29200,
ADGZT1639,Mosque Sunni,Holagunda,Alur,71.77,0,71.77,0,27500,27500,,,,,0,0,27500,27500,new
ADROW0002,"MASJID, HANUVALU (V), ADONI (M)",Hanavallu,Adoni,0,0,0,0,25000,25000,,,,,0,0,25000,25000,
ADGZT1632,Mosque Sunni,Joharapuram,Aspari,122.61,0,122.61,40700,24600,65300,8703/175/31-07-2025,656/24-09-2025,40700,,40700,0,24600,24600,
ADGZT3435,Bade Saheb Dargah,Ganjehalli,Gonegandla,0,0,0,100000,24000,124000,3164/64/29-04-2025,159/08-05-2024,100000,,100000,0,24000,24000,"No Income, 4 houses"
ADROW0003,Macci Quadri Saheb Dargah Katta,Adoni,Adoni,0,0,0,0,22000,22000,,,,,0,0,22000,22000,the govt occupation the land 35.85 acres
ADGZT1545,Mosque Sunni,Isvi,Adoni,43.52,0,43.52,35100,21500,56600,"3159/64/22-04-2025, 8705/175/04-08-2025","156/08-05-2025, 657/24-09-2025",35100,,35100,0,21500,21500,
ADGZT3477,Ashoor Khana Sunni,P.Kotakonda,Devanakonda,105.98,0,105.98,53000,21200,74200,3188/64/17-06-2025,350/10-07-2025,53000,,53000,0,21200,21200,no income
ADGZT3450,Ashoor Khana Sunni, Kadamakuntla,Tuggali,42.1,0,42.1,21000,21000,42000,"3169/64/05-05-2025, 3170/64/06-05-2025","190/21-05-2025, 190/21-05-2025",21000,,21000,0,21000,21000,new
ADGZT1528,Syed Shah Murtuza Khadri Dargah Sunni,Halvi,kowthalam,102.6,0,102.6,50000,20030,70030,3155/64/29-03-2025,153/08-05-2025,50000,,50000,0,20030,20030,
ADGZT1495,"Mosque Sunni, ",Sunkeswari,Mantralayam,36.22,0,36.22,47450,18250,65700,3173/64/12-05-2025,191/21-05-2025,47450,18250,65700,0,0,0,No Income
ADGZT1514,Ashoor Khana Sunni,ponakaladinna,Nandavaram,36.48,0,36.48,18250,18250,36500,3166/64/01-05-2025,188/21-05-2025,18250,,18250,0,18250,18250,No Income
ADGZT1581,Fort mosque sunni,Pedda thumbalam,Adoni,35.99,0,35.99,0,18000,18000,3196/64/11-07-2025,391/21-07-2025,,18000,18000,0,0,0,
ADGZT1593,Mosque Sunni,Nagaradona,Chippagiri,34.33,0,34.33,17000,17000,34000,3153/64/18-03-2025,152/08-05-2025,17000,,17000,0,17000,17000,new
ADGZT1612,Mosque Sunni,Nemakal,Chippagiri,93.95,0,93.95,155200,16000,171200,3158/64/16-04-2025,155/08-05-2025,155200,,155200,0,16000,16000,
ADGZT1602,Mosque Sunni,Chintakunta,Halaharvi,30.61,0,30.61,59500,15500,75000,3178/64/17-05-2025,264/10-06-2025,59500,15500,75000,0,0,0,AS PER AUDIT
ADGZT1598,Mosque Sunni,Kaminahal,Halaharvi,30.09,0,30.09,95000,15000,110000,3195/64/02-07-2025,390/21-07-2025,95000,15000,110000,0,0,0,
ADGZT1570,Mosque Sunni,Myakadona ,Pedda Kadubur,28.27,0,28.27,16900,14500,31400,"8710/175/26-08-2025, 8730/175/24-11-2025","683/06-10-2025, 876/15-12-2025",16900,14000,30900,0,500,500,no income
ADGZT3437,Ashoor Khana Sunni,Hossur,Pathikonda,28.17,0,28.17,76000,14000,90000,"3185/64/13-06-2025, 3186/64/13-06-2025","350/10-07-2025, 350/10-07-2025",76000,14000,90000,0,0,0,As per audit arrears and current enhanced
ADGZT1522,Mosque Sunni,bapuram,kowthalam,27.15,0,27.15,146500,13500,160000,3191/64/01-07-2025,389/21-07-2025,146500,13500,160000,0,0,0,
ADGZT3442,Ashoor Khana Sunni,Byluppula,Gonegandla,65.11,0,65.11,114400,12000,126400,3194/64/01-07-2025,389/21-07-2025,114400,,114400,0,12000,12000,As per audit
ADGZT1549,Ashurkhana Sunni,Tumbigannur,Kosigi,21.79,0,21.79,25000,11000,36000,3152/64/17-03-2025,152/08-05-2025,25000,,25000,0,11000,11000,Subject to Audit
ADGZT3465,Ashoorkhana Sunni,Pedda Hulthi,Pathikonda,61.94,0,61.94,220000,10000,230000,8708/175/19-08-2025,658/24-09-2025,220000,,220000,0,10000,10000,
ADGZT1503,Ashurkhana Sunni,Raladoddi,YEMMIGANUR,19.93,0,19.93,0,10000,10000,,,,,0,0,10000,10000,No  Income
ADGZT1636, Jamia Mosque Sunni,Aspari,Aspari,88.33,0,88.33,80064,8836,88900,3171/64/06-05-2025,191/21-05-2025,80064,,80064,0,8836,8836,Court litigation
ADWBU0006,"Dargah Hzt. Sathu Bee, Adoni.",Adoni,Adoni,0,0,0,8000,8000,16000,8702/175/28-07-2025,655/24-09-2025,8000,8000,16000,0,0,0,new
ADGZT1512,Ashoor Khana Sunni,chilakaladona,Mantralayam,32.03,0,32.03,0,8000,8000,,,,,0,0,8000,8000,new
ADGZT3416,Jamia Mosque Khateeb Service Sunni,Gonegandla,Gonegandla,9.62,0,9.62,7200,7700,14900,3168/64/03-05-2025,189/21-05-2025,7200,,7200,0,7700,7700,Arrears increased as per audit
ADGZT1573,Shazadi Sahib Dargah Sunni,Vengalapuram,Adoni,0,0,0,7500,7500,15000,8707/175/18-08-2025,654/24-09-2025,7500,7500,15000,0,0,0,no income
ADWBU0007,Darga Hzt.Mahaboob Subhani,Yellarti,Holagunda,,,,8000,7000,15000,3175/64/14-05-2025,191/21-05-2025,8000,,8000,0,7000,7000,
ADROW0004,"Dargah Hzt. Jalaal Saheb, Adoni",Adoni,Adoni,0,0,0,0,7000,7000,,,,,0,0,7000,7000,new
ADGZT1484,Jamia Masjid Sunni Adoni,Gudikal,YEMMIGANUR,3.79,0,3.79,0,6000,6000,,,,,0,0,6000,6000,no income
ADWBU0008,"Dargah Hzt Gull Hussaini Saheb, Adoni",Adoni,Adoni,Apr-70,0,4-70,0,6000,6000,,,,,0,0,6000,6000,encroachment
ADGZT1491,"Mosque Sunni, ",Malapalli ,Mantralayam,10.37,0.46,10.83,55000,5500,60500,3151/64/17-03-2025,152/08-05-2025,55000,,55000,0,5500,5500,new
ADWBU0009,"Pedda Rajula Swamy Dargah, ",Ponkaladinne (V),Nandavaram,0,0,0,5500,5000,10500,3167/64/01-05-2025,188/21-05-2025,5500,,5500,0,5000,5000,no income
ADROW0005,"Dargah Hzt. Talapari Tanisha Khadri, Adoni",Adoni,Adoni,0,0,0,0,5000,5000,,,,,0,0,5000,5000,new
ADGZT1502,Mulla Ashurkhana Sunni,Yemmiganur,YEMMIGANUR,9.06,0,9.06,50500,4500,55000,3193/64/01-07-2025,389/21-07-2025,50500,,50500,0,4500,4500,As pur audit
ADGZT1582,Ashoor Khana Sunni,doddankari,Adoni,10.16,0,10.16,40000,4000,44000,3157/64/29-03-2025,153/08-05-2025,40000,,40000,0,4000,4000,as per audit
ADGZT1592,Mosque Sunni,Thimmapuram,Chippagiri,10.14,0,10.14,0,3000,3000,,,,,0,0,3000,3000,Subject to Audit
ADGZT3438,Honnur Vali Saheb Dargah Sunni,Hossur,Pathikonda,5.37,0,5.37,17250,2750,20000,3184/64/13-06-2025,350/10-07-2025,17250,2750,20000,0,0,0,As per audit
ADGZT3462,Ashoor Khana Sunni, Bethapalli H/o Chellela Chelimala,Devanakonda,7.07,0,7.07,6300,2000,8300,3180/64/28-05-2025,265/10-06-2025,6300,,6300,0,2000,2000,
ADGZT1458,ARAB AMEEN SAHIB MOSQUE SUNNI,ADONI,ADONI,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT1459,MOULANA MOSQUE SUNNI,ADONI,ADONI,0,0,0,0,0,0,,,,,0,0,0,0,Partly encraochment
ADGZT1465,GOWKHASAB MOSQUE SUNNI,ADONI,ADONI,0,0,0,0,0,0,,,,,0,0,0,0,pending of 2 ac.
ADGZT1466,METHAR MOSQUE SUNNI,ADONI,ADONI,0,0,0,0,0,0,,,,,0,0,0,0,
